IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150301041,ASSAULT,BATTERY,Monday,04/06/2015,13:38,CENTRAL,"ARREST, BOOKED",300 Block of BEACH ST,-122.414822317443,37.8074314598723,"(37.8074314598723, -122.414822317443)",15030104104134
150300924,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Monday,04/06/2015,13:36,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.426955631709,37.769247063207,"(37.769247063207, -122.426955631709)",15030092462020
150300924,WARRANTS,WARRANT ARREST,Monday,04/06/2015,13:36,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.426955631709,37.769247063207,"(37.769247063207, -122.426955631709)",15030092463010
150300833,NON-CRIMINAL,"AIDED CASE, SICK PERSON",Monday,04/06/2015,13:36,MISSION,NONE,2000 Block of MARKET ST,-122.426955631709,37.769247063207,"(37.769247063207, -122.426955631709)",15030083364030
150300924,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Monday,04/06/2015,13:36,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.426955631709,37.769247063207,"(37.769247063207, -122.426955631709)",15030092464001
150300877,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,04/06/2015,13:35,RICHMOND,"ARREST, BOOKED",ARGUELLO BL / CLEMENT ST,-122.459001551171,37.7831865949841,"(37.7831865949841, -122.459001551171)",15030087765016
150314038,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Monday,04/06/2015,13:30,TARAVAL,NONE,3300 Block of ORTEGA ST,-122.499384792311,37.7513021691204,"(37.7513021691204, -122.499384792311)",15031403804014
150300974,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Monday,04/06/2015,13:30,NORTHERN,"ARREST, BOOKED",600 Block of LARCH ST,-122.42815115473,37.7815325510309,"(37.7815325510309, -122.42815115473)",15030097471024
150318886,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,04/06/2015,13:30,RICHMOND,NONE,3600 Block of SACRAMENTO ST,-122.452774301325,37.787391694685,"(37.787391694685, -122.452774301325)",15031888615200
150318886,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Monday,04/06/2015,13:30,RICHMOND,NONE,3600 Block of SACRAMENTO ST,-122.452774301325,37.787391694685,"(37.787391694685, -122.452774301325)",15031888615161
156084073,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/06/2015,13:25,NORTHERN,NONE,SUTTER ST / FRANKLIN ST,-122.423404604063,37.7873381901532,"(37.7873381901532, -122.423404604063)",15608407306244
150300786,WARRANTS,ENROUTE TO PAROLE OFFICER,Monday,04/06/2015,13:05,INGLESIDE,NONE,SANTOS ST / BLYTHDALE AV,-122.418770479936,37.7107332124,"(37.7107332124, -122.418770479936)",15030078662030
156086148,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/06/2015,13:00,SOUTHERN,NONE,TOWNSEND ST / LUSK AL,-122.393859499886,37.7779770738329,"(37.7779770738329, -122.393859499886)",15608614806244
150301916,NON-CRIMINAL,FOUND PROPERTY,Monday,04/06/2015,13:00,CENTRAL,UNFOUNDED,0 Block of DRUMM ST,-122.396421943768,37.7941447423704,"(37.7941447423704, -122.396421943768)",15030191672000
156084471,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,04/06/2015,13:00,CENTRAL,NONE,0 Block of MONTGOMERY ST,-122.402025244971,37.7895797011957,"(37.7895797011957, -122.402025244971)",15608447106374
150301916,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Monday,04/06/2015,13:00,CENTRAL,UNFOUNDED,0 Block of DRUMM ST,-122.396421943768,37.7941447423704,"(37.7941447423704, -122.396421943768)",15030191616010
150301007,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,04/06/2015,13:00,TARAVAL,NONE,500 Block of SKYLINEBLVD HY,-122.498098202551,37.7145772172019,"(37.7145772172019, -122.498098202551)",15030100728160
150301007,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/06/2015,13:00,TARAVAL,NONE,500 Block of SKYLINEBLVD HY,-122.498098202551,37.7145772172019,"(37.7145772172019, -122.498098202551)",15030100706244
150301182,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,04/06/2015,13:00,NORTHERN,NONE,3600 Block of LYON ST,-122.44827840533,37.804271887891,"(37.804271887891, -122.44827840533)",15030118206243
150300742,WARRANTS,WARRANT ARREST,Monday,04/06/2015,12:45,CENTRAL,"ARREST, BOOKED",100 Block of CHESTNUT ST,-122.405574909487,37.8047680308304,"(37.8047680308304, -122.405574909487)",15030074263010
150300742,LARCENY/THEFT,GRAND THEFT BICYCLE,Monday,04/06/2015,12:45,CENTRAL,"ARREST, BOOKED",100 Block of CHESTNUT ST,-122.405574909487,37.8047680308304,"(37.8047680308304, -122.405574909487)",15030074206314
150300742,OTHER OFFENSES,RESISTING ARREST,Monday,04/06/2015,12:45,CENTRAL,"ARREST, BOOKED",100 Block of CHESTNUT ST,-122.405574909487,37.8047680308304,"(37.8047680308304, -122.405574909487)",15030074227170
150300673,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,04/06/2015,12:38,BAYVIEW,"ARREST, BOOKED",3RD ST / PAUL AV,-122.395622324587,37.7224336236684,"(37.7224336236684, -122.395622324587)",15030067365015
150300805,OTHER OFFENSES,FALSE PERSONATION,Monday,04/06/2015,12:30,SOUTHERN,NONE,200 Block of BRANNAN ST,-122.390645819037,37.7830549839906,"(37.7830549839906, -122.390645819037)",15030080509027
150300883,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,04/06/2015,12:14,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.405294845215,37.7863072236365,"(37.7863072236365, -122.405294845215)",15030088306363
150305009,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Monday,04/06/2015,12:05,SOUTHERN,NONE,800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",15030500906364
150300792,TRESPASS,TRESPASSING,Monday,04/06/2015,12:02,SOUTHERN,NONE,900 Block of HARRISON ST,-122.403314774051,37.7779470864765,"(37.7779470864765, -122.403314774051)",15030079227195
150309910,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,04/06/2015,12:00,RICHMOND,NONE,400 Block of 30TH AV,-122.490093437359,37.7807920840194,"(37.7807920840194, -122.490093437359)",15030991064070
150309841,FRAUD,"CREDIT CARD, THEFT BY USE OF",Monday,04/06/2015,12:00,CENTRAL,NONE,200 Block of SANSOME ST,-122.401099901201,37.7925847437523,"(37.7925847437523, -122.401099901201)",15030984109320
150324651,NON-CRIMINAL,COURTESY REPORT,Monday,04/06/2015,12:00,MISSION,UNFOUNDED,3300 Block of 22ND ST,-122.422303225706,37.7551642237886,"(37.7551642237886, -122.422303225706)",15032465168030
150303348,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Monday,04/06/2015,12:00,BAYVIEW,NONE,1000 Block of INDIANA ST,-122.391031930736,37.7569912355632,"(37.7569912355632, -122.391031930736)",15030334806223
150324651,NON-CRIMINAL,CASE CLOSURE,Monday,04/06/2015,12:00,MISSION,UNFOUNDED,3300 Block of 22ND ST,-122.422303225706,37.7551642237886,"(37.7551642237886, -122.422303225706)",15032465175030
150324651,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,04/06/2015,12:00,MISSION,UNFOUNDED,3300 Block of 22ND ST,-122.422303225706,37.7551642237886,"(37.7551642237886, -122.422303225706)",15032465109029
150309841,FRAUD,"ACCESS CARD INFORMATION, THEFT OF",Monday,04/06/2015,12:00,CENTRAL,NONE,200 Block of SANSOME ST,-122.401099901201,37.7925847437523,"(37.7925847437523, -122.401099901201)",15030984109164
150321889,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,04/06/2015,12:00,BAYVIEW,NONE,25TH ST / CONNECTICUT ST,-122.396516098253,37.7523112196847,"(37.7523112196847, -122.396516098253)",15032188971010
150301950,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/06/2015,12:00,TENDERLOIN,NONE,300 Block of OFARRELL ST,-122.410509258795,37.7860432222992,"(37.7860432222992, -122.410509258795)",15030195006244
150300623,ASSAULT,BATTERY,Monday,04/06/2015,11:46,NORTHERN,"ARREST, BOOKED",1300 Block of FILLMORE ST,-122.432492300867,37.781889129386,"(37.781889129386, -122.432492300867)",15030062304134
150310014,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,04/06/2015,11:30,INGLESIDE,NONE,500 Block of MONTEREY BL,-122.446936114307,37.7316505739565,"(37.7316505739565, -122.446936114307)",15031001406304
156084023,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/06/2015,11:30,NORTHERN,NONE,VANNESS AV / MCALLISTER ST,-122.420250482603,37.7800745746334,"(37.7800745746334, -122.420250482603)",15608402306244
150300849,OTHER OFFENSES,FALSE REPORT OF BOMB,Monday,04/06/2015,11:17,CENTRAL,UNFOUNDED,900 Block of HYDE ST,-122.417044292614,37.7895952774322,"(37.7895952774322, -122.417044292614)",15030084926105
150300532,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,04/06/2015,11:05,SOUTHERN,NONE,800 Block of MARKET ST,-122.406690592261,37.7852071918419,"(37.7852071918419, -122.406690592261)",15030053206304
150301223,NON-CRIMINAL,LOST PROPERTY,Monday,04/06/2015,11:00,SOUTHERN,NONE,300 Block of CLEMENTINA ST,-122.403433976322,37.7811617395427,"(37.7811617395427, -122.403433976322)",15030122371000
150301035,FRAUD,"CREDIT CARD, THEFT BY USE OF",Monday,04/06/2015,11:00,INGLESIDE,NONE,1100 Block of VISITACION AV,-122.410216188076,37.7120298630407,"(37.7120298630407, -122.410216188076)",15030103509320
150300504,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,04/06/2015,11:00,PARK,NONE,1200 Block of SCOTT ST,-122.437423367978,37.7812646292435,"(37.7812646292435, -122.437423367978)",15030050464020
150301176,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,04/06/2015,11:00,NORTHERN,NONE,0 Block of WALLER ST,-122.424528764577,37.7718407330567,"(37.7718407330567, -122.424528764577)",15030117607021
150301756,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,04/06/2015,10:55,MISSION,NONE,200 Block of 13TH ST,-122.418878797131,37.7701246836715,"(37.7701246836715, -122.418878797131)",15030175668020
150300413,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,04/06/2015,10:52,BAYVIEW,"ARREST, BOOKED",EVANS AV / MIDDLEPOINT RD,-122.379111044501,37.7376825683168,"(37.7376825683168, -122.379111044501)",15030041365016
150300485,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,04/06/2015,10:45,CENTRAL,"ARREST, BOOKED",0 Block of DRUMM ST,-122.396421943768,37.7941447423704,"(37.7941447423704, -122.396421943768)",15030048562050
156082936,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/06/2015,10:30,NORTHERN,NONE,MARINA BL / BUCHANAN ST,-122.433799454581,37.8050423291627,"(37.8050423291627, -122.433799454581)",15608293606244
150300394,OTHER OFFENSES,OBSTRUCTIONS ON STREETS/SIDEWALKS,Monday,04/06/2015,10:12,CENTRAL,"ARREST, BOOKED",GRANT AV / CALIFORNIA ST,-122.405942287669,37.7924508111721,"(37.7924508111721, -122.405942287669)",15030039430080
150300394,WARRANTS,WARRANT ARREST,Monday,04/06/2015,10:12,CENTRAL,"ARREST, BOOKED",GRANT AV / CALIFORNIA ST,-122.405942287669,37.7924508111721,"(37.7924508111721, -122.405942287669)",15030039463010
150302710,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Monday,04/06/2015,10:00,NORTHERN,NONE,1000 Block of POST ST,-122.419104424644,37.7868764841608,"(37.7868764841608, -122.419104424644)",15030271005011
150309619,ASSAULT,BATTERY,Monday,04/06/2015,10:00,SOUTHERN,NONE,5TH ST / BRYANT ST,-122.400302421513,37.7777992290419,"(37.7777992290419, -122.400302421513)",15030961904134
150390301,OTHER OFFENSES,FALSE PERSONATION,Monday,04/06/2015,10:00,SOUTHERN,NONE,400 Block of TEHAMA ST,-122.405488408396,37.7801398610181,"(37.7801398610181, -122.405488408396)",15039030109027
150339462,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,04/06/2015,10:00,MISSION,NONE,1200 Block of DOLORES ST,-122.425037233534,37.7490245082369,"(37.7490245082369, -122.425037233534)",15033946205013
150318842,NON-CRIMINAL,LOST PROPERTY,Monday,04/06/2015,10:00,RICHMOND,NONE,2600 Block of CLEMENT ST,-122.487558610587,37.7818437328829,"(37.7818437328829, -122.487558610587)",15031884271000
150302469,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,04/06/2015,10:00,INGLESIDE,NONE,0 Block of PATTON ST,-122.423001467283,37.7378834676306,"(37.7378834676306, -122.423001467283)",15030246964070
150301502,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,04/06/2015,09:45,INGLESIDE,NONE,4600 Block of MISSION ST,-122.435161640813,37.7243102435436,"(37.7243102435436, -122.435161640813)",15030150264070
150300203,NON-CRIMINAL,"AIDED CASE, SICK PERSON",Monday,04/06/2015,09:40,MISSION,NONE,2900 Block of 26TH ST,-122.409312943294,37.7496263957217,"(37.7496263957217, -122.409312943294)",15030020364030
150300247,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,04/06/2015,09:38,TENDERLOIN,NONE,MARKET ST / 9TH ST,-122.416293820935,37.777493677735,"(37.777493677735, -122.416293820935)",15030024703014
150300297,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,04/06/2015,09:30,CENTRAL,NONE,1100 Block of CALIFORNIA ST,-122.413310900175,37.7915739862746,"(37.7915739862746, -122.413310900175)",15030029728160
150300281,TRESPASS,LODGING WITHOUT PERMISSION,Monday,04/06/2015,09:26,SOUTHERN,"ARREST, BOOKED",0 Block of SPEAR ST,-122.394757861452,37.7931729237386,"(37.7931729237386, -122.394757861452)",15030028127199
150300281,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Monday,04/06/2015,09:26,SOUTHERN,"ARREST, BOOKED",0 Block of SPEAR ST,-122.394757861452,37.7931729237386,"(37.7931729237386, -122.394757861452)",15030028130200
150300219,WARRANTS,WARRANT ARREST,Monday,04/06/2015,09:20,TENDERLOIN,"ARREST, BOOKED",100 Block of TAYLOR ST,-122.410791677645,37.7836952269749,"(37.7836952269749, -122.410791677645)",15030021963010
150300219,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,04/06/2015,09:20,TENDERLOIN,"ARREST, BOOKED",100 Block of TAYLOR ST,-122.410791677645,37.7836952269749,"(37.7836952269749, -122.410791677645)",15030021928150
150300219,TRESPASS,TRESPASSING,Monday,04/06/2015,09:20,TENDERLOIN,"ARREST, BOOKED",100 Block of TAYLOR ST,-122.410791677645,37.7836952269749,"(37.7836952269749, -122.410791677645)",15030021927195
150300338,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Monday,04/06/2015,09:00,CENTRAL,NONE,0 Block of MILLER PL,-122.408986446576,37.7932445345579,"(37.7932445345579, -122.408986446576)",15030033861030
156086160,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,04/06/2015,09:00,SOUTHERN,NONE,100 Block of SPEAR ST,-122.393228290724,37.7919510439646,"(37.7919510439646, -122.393228290724)",15608616006372
150300178,ARSON,ARSON OF A VEHICLE,Monday,04/06/2015,09:00,BAYVIEW,NONE,1300 Block of DONNER AV,-122.389235739237,37.7217547733999,"(37.7217547733999, -122.389235739237)",15030017826031
156083025,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,04/06/2015,09:00,NORTHERN,NONE,2800 Block of WEBSTER ST,-122.433822470241,37.7968325444112,"(37.7968325444112, -122.433822470241)",15608302506224
150370303,FRAUD,"FALSE PRETENSES, GRAND THEFT",Monday,04/06/2015,09:00,TARAVAL,NONE,100 Block of FONT BL,-122.473644075533,37.7155536666978,"(37.7155536666978, -122.473644075533)",15037030310125
150300275,KIDNAPPING,FALSE IMPRISONMENT,Monday,04/06/2015,08:45,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15030027526142
150300275,ASSAULT,MAYHEM WITH A DEADLY WEAPON,Monday,04/06/2015,08:45,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15030027504063
150300275,ASSAULT,INFLICT INJURY ON COHABITEE,Monday,04/06/2015,08:45,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15030027515040
150300009,NON-CRIMINAL,"AIDED CASE, SICK PERSON",Monday,04/06/2015,08:19,MISSION,NONE,CAPP ST / 16TH ST,-122.418701003284,37.7651098786222,"(37.7651098786222, -122.418701003284)",15030000964030
159001852,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,04/06/2015,08:06,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.365565425353,37.8096707013239,"(37.8096707013239, -122.365565425353)",15900185203014
150303683,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,04/06/2015,08:00,INGLESIDE,NONE,800 Block of CAYUGA AV,-122.43823474865,37.7244060046325,"(37.7244060046325, -122.43823474865)",15030368309029
150302293,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,04/06/2015,08:00,INGLESIDE,NONE,100 Block of EXCELSIOR AV,-122.432483319531,37.7256287274831,"(37.7256287274831, -122.432483319531)",15030229305013
150303683,NON-CRIMINAL,COURTESY REPORT,Monday,04/06/2015,08:00,INGLESIDE,NONE,800 Block of CAYUGA AV,-122.43823474865,37.7244060046325,"(37.7244060046325, -122.43823474865)",15030368368030
150303683,NON-CRIMINAL,CASE CLOSURE,Monday,04/06/2015,08:00,INGLESIDE,NONE,800 Block of CAYUGA AV,-122.43823474865,37.7244060046325,"(37.7244060046325, -122.43823474865)",15030368375030
150299991,WARRANTS,WARRANT ARREST,Monday,04/06/2015,07:30,BAYVIEW,NONE,BAY SHORE BL / CORTLAND AV,-122.406979507963,37.739566960911,"(37.739566960911, -122.406979507963)",15029999163010
150321754,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Monday,04/06/2015,07:30,TARAVAL,NONE,100 Block of RIVERTON DR,-122.487170428144,37.7314859236716,"(37.7314859236716, -122.487170428144)",15032175451041
150301900,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,04/06/2015,07:30,INGLESIDE,NONE,200 Block of MOULTRIE ST,-122.415672042564,37.7409929072337,"(37.7409929072337, -122.415672042564)",15030190005041
156084738,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,04/06/2015,07:23,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15608473806224
150342067,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,04/06/2015,07:15,CENTRAL,NONE,400 Block of SUTTER ST,-122.407802668376,37.7893818905021,"(37.7893818905021, -122.407802668376)",15034206728160
150331139,MISSING PERSON,MISSING ADULT,Monday,04/06/2015,07:00,BAYVIEW,NONE,1300 Block of THOMAS AV,-122.386594164927,37.7278183430085,"(37.7278183430085, -122.386594164927)",15033113974000
150331139,NON-CRIMINAL,CASE CLOSURE,Monday,04/06/2015,07:00,BAYVIEW,NONE,1300 Block of THOMAS AV,-122.386594164927,37.7278183430085,"(37.7278183430085, -122.386594164927)",15033113975030
156083081,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,04/06/2015,07:00,PARK,NONE,1800 Block of HAIGHT ST,-122.452706340322,37.7692156705894,"(37.7692156705894, -122.452706340322)",15608308106372
150303003,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Monday,04/06/2015,07:00,MISSION,NONE,1100 Block of TREAT AV,-122.412984332614,37.7517507874824,"(37.7517507874824, -122.412984332614)",15030300305073
156083100,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/06/2015,07:00,PARK,NONE,0 Block of CASTRO ST,-122.435637436721,37.7681694346175,"(37.7681694346175, -122.435637436721)",15608310006244
150331139,MISSING PERSON,FOUND PERSON,Monday,04/06/2015,07:00,BAYVIEW,NONE,1300 Block of THOMAS AV,-122.386594164927,37.7278183430085,"(37.7278183430085, -122.386594164927)",15033113975000
150299929,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,04/06/2015,06:45,BAYVIEW,"ARREST, BOOKED",INGALLS ST / SHAFTER AV,-122.385122491627,37.7278597168875,"(37.7278597168875, -122.385122491627)",15029992965016
150302588,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,04/06/2015,06:30,NORTHERN,NONE,1600 Block of SACRAMENTO ST,-122.420052444419,37.7915436932136,"(37.7915436932136, -122.420052444419)",15030258805041
150300162,VEHICLE THEFT,STOLEN TRUCK,Monday,04/06/2015,06:30,MISSION,NONE,600 Block of YORK ST,-122.409162583159,37.7611637256041,"(37.7611637256041, -122.409162583159)",15030016207025
150302588,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,04/06/2015,06:30,NORTHERN,NONE,1600 Block of SACRAMENTO ST,-122.420052444419,37.7915436932136,"(37.7915436932136, -122.420052444419)",15030258806304
156085441,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/06/2015,06:00,RICHMOND,NONE,600 Block of 47TH AV,-122.508194031117,37.7766012606812,"(37.7766012606812, -122.508194031117)",15608544106244
156083536,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/06/2015,05:30,NORTHERN,NONE,GREENWICH ST / LAGUNA ST,-122.430939617958,37.7995788883123,"(37.7995788883123, -122.430939617958)",15608353606244
150302895,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Monday,04/06/2015,05:00,CENTRAL,"ARREST, BOOKED",800 Block of PACIFIC AV,-122.409652663162,37.7964914531604,"(37.7964914531604, -122.409652663162)",15030289504011
150302895,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,04/06/2015,05:00,CENTRAL,"ARREST, BOOKED",800 Block of PACIFIC AV,-122.409652663162,37.7964914531604,"(37.7964914531604, -122.409652663162)",15030289562050
150299979,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Monday,04/06/2015,05:00,RICHMOND,NONE,1600 Block of DIVISADERO ST,-122.439895352954,37.7847777703892,"(37.7847777703892, -122.439895352954)",15029997905051
150302895,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,04/06/2015,05:00,CENTRAL,"ARREST, BOOKED",800 Block of PACIFIC AV,-122.409652663162,37.7964914531604,"(37.7964914531604, -122.409652663162)",15030289515200
150302895,ASSAULT,THREATS AGAINST LIFE,Monday,04/06/2015,05:00,CENTRAL,"ARREST, BOOKED",800 Block of PACIFIC AV,-122.409652663162,37.7964914531604,"(37.7964914531604, -122.409652663162)",15030289519057
150302895,ASSAULT,INFLICT INJURY ON COHABITEE,Monday,04/06/2015,05:00,CENTRAL,"ARREST, BOOKED",800 Block of PACIFIC AV,-122.409652663162,37.7964914531604,"(37.7964914531604, -122.409652663162)",15030289515040
